Nome: PORTO ALEGRE- BELEM NOVO
Codigo Estacao: B807
Latitude: -30.1861111
Longitude: -51.17805554
Altitude: 3.3
Situacao: Operante
Data Inicial: 2022-12-07
Data Final: 2024-04-09
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR, AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2024-02-01;1300;0;1017,1;1017,656477;1017,1;1016,8;2689,028;27;26,8;20,6;26,9;24,9;21,5;20,2;14,2;79;69;69;8;4;1,5;
2024-02-01;1400;0;1016,9;1017,453598;1017,1;1016,9;3239,21;29;28,3;19,1;28,6;26,4;21;18,1;14,2;70;56;58;80;4;1,7;
2024-02-01;1500;0;1016,5;1017,05155;1016,9;1016,5;3598,942;30;29,3;19,4;29,5;27,9;21,9;18,5;14,2;65;56;56;113;5,5;2,9;
2024-02-01;1600;0;1016,1;1016,651698;1016,5;1016,1;3766,053;31;29,1;21;30,1;28,4;22,3;20;14,3;68;55;62;155;6,8;3,9;
2024-02-01;1700;0;1015,8;1016,350988;1016,2;1015,7;3698,67;31;29,4;20,9;30,5;29,1;22,5;20,4;14,3;65;56;60;155;7,5;4,9;
2024-02-01;1800;0;1015,5;1016,050461;1015,8;1015,4;3400,37;31;29,6;20,7;30,1;29,2;21,6;20,1;14,3;63;57;59;145;10,1;5,9;
2024-02-01;1900;0;1015,5;1016,050279;1015,6;1015,4;2877,114;31;29,7;21,2;30;29,1;21,3;20,3;14,3;61;58;60;136;10,1;4,9;
2024-02-01;2000;0;1015,5;1016,051737;1015,5;1015,3;2162,211;31;28,9;19,5;29,9;28,9;21,3;18,8;14,3;61;53;57;108;8,6;5;
2024-02-01;2100;0;1015,8;1016,354287;1015,8;1015,4;1329,95;30;27,6;19,2;29;27,5;20,2;19,2;13,3;62;57;61;98;9,3;5;
2024-02-01;2200;0;1016,6;1017,158625;1016,6;1015,8;449,541;29;25,5;20,3;27,6;25,5;20,3;19,3;13;73;61;73;100;8,6;4,8;
2024-02-01;2300;0;1017,1;1017,661722;1017,1;1016,5;21,287;26;24;19,9;25,5;24;20,4;19,9;12,5;78;73;78;81;8,6;4,5;
2024-02-02;0000;0;1017,7;1018,263571;1017,7;1017,1;0;25;23,2;19,7;24,1;23,2;20;19,6;12,5;80;78;80;65;7,6;2,8;
2024-02-02;0100;0;1018,1;1018,664173;1018,1;1017,7;0;24;23;19,4;23,3;22,7;19,7;19,3;12,5;82;80;81;78;5,8;2,8;
2024-02-02;0200;0;1017,9;1018,463872;1018,2;1017,9;0;23;23,1;19,4;23,4;22,6;19,7;19,4;12,5;83;79;80;64;8,2;3,6;
2024-02-02;0300;0;1017,8;1018,365343;1018;1017,8;0;23;22,3;19,3;23,2;22,1;19,6;19,2;12,5;84;80;83;102;8,2;3,4;
2024-02-02;0400;0;1017,3;1017,864492;1017,8;1017,2;0;23;22,6;19,5;22,8;21,9;19,6;19,2;12,5;85;82;83;92;8,1;5,2;
2024-02-02;0500;0;1017,1;1017,665721;1017,5;1017,1;0;23;21,9;19,1;22,6;21,9;19,5;19,1;12,5;84;82;84;50;7,9;1,9;
2024-02-02;0600;0;1017,2;1017,767508;1017,3;1016,9;0;22;21;18,8;22,1;21;19,2;18,6;12,5;87;83;87;263;5,1;1,1;
2024-02-02;0700;0;1017,5;1018,069807;1017,6;1017,2;0;21;19,9;18,2;21,5;19,9;19,2;18,1;12,4;91;84;90;283;2,9;,5;
2024-02-02;0800;0;1017,5;1018,071171;1017,7;1017,3;0;20;19,2;18,4;19,8;19,1;18,6;18,1;12,4;95;90;95;28;2,5;,5;
2024-02-02;0900;0;1017,9;1018,47081;1017,9;1017,4;3,369;20;19,5;18,8;19,5;18,9;18,8;18,3;12,4;96;95;95;34;2,4;1,3;
2024-02-02;1000;0;1018,3;1018,868122;1018,3;1017,9;357,236;20;21;19,4;21;19,4;19,5;18,5;13;95;91;91;11;2,4;1,1;
2024-02-02;1100;0;1018,8;1019,361904;1018,8;1018,3;1084,54;23;24,4;19,7;24,4;21;20,1;19,3;13,7;91;75;75;84;4,2;2,4;
2024-02-02;1200;0;1019;1019,559756;1019;1018,8;1943,898;25;25,6;19,4;25,7;24,3;20,9;19,3;14,3;78;69;69;99;7,1;4,8;
2024-02-02;1300;0;1018,8;1019,356294;1019;1018,7;2673,636;27;27,4;20,6;27,4;25,5;20,7;18,9;14,2;70;63;67;75;7,7;3,3;
2024-02-02;1400;0;1018,7;1019,254946;1018,9;1018,6;3286,204;29;28,1;20,3;28,4;26,9;21;19,3;14,2;67;59;63;88;7,5;4,3;
2024-02-02;1500;0;1018,1;1018,652967;1018,7;1018,1;3613,01;30;29;19,8;29,4;27,7;20,8;19,2;14,3;63;56;58;82;7;4,1;
2024-02-02;1600;0;1017,3;1017,851619;1018,1;1017,3;3825,385;31;29,5;19;30,4;28,9;21,5;18,5;14,3;62;51;53;93;7,7;3,7;
2024-02-02;1700;0;1016,9;1017,449948;1017,4;1016,8;3550,538;31;30,3;20,6;30,3;29,3;21,4;18,5;14,3;61;51;56;99;8;4;
2024-02-02;1800;0;1016,4;1016,950949;1016,9;1016,4;3478,009;32;29,6;19,4;30,4;29,6;21,1;19,2;14,3;59;52;54;104;9,2;4,9;
2024-02-02;1900;0;1016,1;1016,651151;1016,4;1016,1;2887,4;32;29,4;20,4;30,2;28,9;21,1;19,5;14,3;61;54;58;107;9,1;5,2;
2024-02-02;2000;0;1015,7;1016,252578;1016,1;1015,7;2173,678;31;28,5;20,2;29,4;28,2;20,9;19,5;14,3;62;57;61;86;9,1;5,2;
2024-02-02;2100;0;1015,3;1015,856234;1015,7;1015,3;1328,126;30;26,4;19,7;28,5;26,4;20,4;19,5;13,3;67;60;67;99;10,5;7,4;
2024-02-02;2200;0;1015,4;1015,959277;1015,5;1015,2;436,969;28;24,8;19,5;26,4;24,8;20;19,4;13;73;66;73;89;11,8;5,1;
2024-02-02;2300;0;1015,9;1016,461626;1015,9;1015,4;17,211;26;23,7;19,1;24,8;23,6;19,5;19,1;12,5;76;73;75;76;10,5;4,8;
2024-02-03;0000;0;1016,3;1016,862985;1016,3;1015,9;0;24;23,1;19,3;23,7;23,1;19,4;19,1;12,5;79;75;79;71;8,2;3,2;
2024-02-03;0100;0;1016,7;1017,263207;1016,8;1016,3;0;24;23,1;19,2;23,3;22,9;19,4;19,2;12,5;80;78;79;69;8,6;3,9;
2024-02-03;0200;0;1016,9;1017,463508;1016,9;1016,6;0;24;23;18,8;23,3;23;19,2;18,7;12,5;79;76;77;76;8,6;4,4;
2024-02-03;0300;0;1016,1;1016,663826;1016,9;1016,1;0;23;22,6;19;23,1;22,6;19;18,8;12,5;80;77;80;77;8,7;4,9;
2024-02-03;0400;0;1015,5;1016,064257;1016,1;1015,5;0;23;22,2;19;22,8;22,2;19,1;18,9;12,5;82;79;82;75;8,8;3,3;
2024-02-03;0500;0;1014,8;1015,364824;1015,5;1014,8;0;23;21,7;18,9;22,3;21,7;19,1;18,8;12,5;84;82;84;50;7,5;1,4;
2024-02-03;0600;0;1014,6;1015,167021;1014,8;1014,6;0;22;20,5;18,5;21,7;20,5;19;18,5;12,5;89;84;89;42;3,8;1,1;
2024-02-03;0700;0;1014,3;1014,868403;1014,6;1014,3;0;21;19,7;18,2;20,5;19,7;18,8;18,2;12,4;92;89;91;45;2,1;,6;
2024-02-03;0800;0;1014,1;1014,668874;1014,3;1014;0;20;19,4;18,2;19,6;19,1;18,5;18,1;12,4;95;91;93;37;2,4;1,1;
2024-02-03;0900;0;1014,5;1015,068515;1014,5;1014,1;2,504;20;19,7;18;19,7;19,3;18,3;17,9;12,4;93;90;90;30;3,1;1,7;
2024-02-03;1000;0;1015,2;1015,765815;1015,2;1014,4;280,244;20;21,3;18,2;21,3;19,6;18,2;17,8;13;90;82;83;15;3,3;1,5;
2024-02-03;1100;0;1015,5;1016,061216;1015,5;1015,2;1043,118;23;23,8;18,7;23,8;21,3;19,1;17,9;13,6;83;72;73;45;4,6;1,9;
2024-02-03;1200;0;1015,5;1016,05746;1015,6;1015,5;1882,792;25;25,8;18,4;26,2;23,8;19,2;18,1;14,2;73;63;64;18;4,6;1,7;
2024-02-03;1300;0;1015,3;1015,85383;1015,5;1015,2;2607,285;28;27,7;18,1;28,6;25,8;19,9;18,1;14,2;66;55;56;43;5,3;1,7;
2024-02-03;1400;0;1014,5;1015,050101;1015,2;1014,5;3196,477;30;29,5;19,2;29,5;27,7;19,9;17,9;14,2;60;52;54;54;5,3;1,4;
2024-02-03;1500;0;1014,1;1014,650612;1014,5;1014,1;3557,85;31;29,1;20,6;30;28,7;21,2;18,7;14,2;63;52;60;235;5,4;2,9;
2024-02-03;1600;0;1013,2;1013,74849;1014,1;1013,2;3719,616;32;30;21,1;30,2;29;21,9;20,4;14,3;64;58;59;230;5,9;3;
2024-02-03;1700;0;1012,8;1013,346111;1013,3;1012,7;3633,26;32;31,2;22,3;31,2;29,7;22,4;20,6;14,2;61;55;59;219;5,5;2,4;
2024-02-03;1800;0;1011,9;1012,444373;1012,8;1011,9;3326,028;34;31,9;20,8;32,6;31;22,5;20,6;14,2;60;51;52;215;5,3;2,2;
2024-02-03;1900;0;1011,2;1011,743106;1011,9;1011,2;2782,478;35;32,4;21,8;32,7;31,8;22,2;20,5;14,2;55;50;54;197;4,9;2,6;
2024-02-03;2000;0;1010,3;1010,841736;1011,2;1010,3;2082,003;35;32,9;21,9;32,9;32;23;21,1;14,2;57;52;53;191;4,9;1,4;
2024-02-03;2100;0;1011;1011,544424;1011;1010,2;1208,963;35;31,6;22,4;33,1;31,5;22,9;21,9;13,3;59;52;58;85;6,3;3,5;
2024-02-03;2200;0;1011,1;1011,649165;1011,4;1011;311,685;33;29;22,1;31,6;29;22,5;22,1;12,9;66;58;66;70;5,9;3;
2024-02-03;2300;0;1011,3;1011,852934;1011,4;1010,8;14,904;30;27;21,6;29;27;22,1;21,6;12,5;73;66;73;77;5,2;2,9;
2024-02-04;0000;0;1011,5;1012,054708;1011,5;1011;0;28;26,1;21,7;27,2;26;21,7;21,1;12,5;77;70;77;31;5,5;2;
2024-02-04;0100;0;1011,9;1012,456042;1012;1011,5;0;27;25,5;21,7;26,1;25,4;21,8;21,6;12,5;80;77;80;21;4,1;2,1;
2024-02-04;0200;0;1011,1;1011,657282;1011,9;1011,1;0;26;24,6;21,6;25,4;24,6;21,7;21,5;12,5;83;80;83;33;5;2,3;
2024-02-04;0300;0;1011,6;1012,159626;1011,6;1011;0;25;23,5;21,4;24,7;23,5;21,6;21,2;12,5;88;83;88;201;4,7;2,2;
2024-02-04;0400;0;1011;1011,559671;1011,6;1010,9;0;25;23,3;21,3;23,9;23,3;21,7;21,3;12,5;90;87;88;60;3,3;1;
2024-02-04;0500;0;1011;1011,560239;1011,2;1011;0;24;23;21,5;23,4;22,9;21,6;21,3;12,5;92;88;91;27;1,8;,7;
2024-02-04;0600;0;1010,7;1011,26121;1011;1010,7;0;23;22,4;21,3;23;22,4;21,6;21,1;12,5;94;91;94;74;1,8;,7;
2024-02-04;0700;0;1010,9;1011,462082;1010,9;1010,6;0;23;22;21,1;22,4;21,9;21,5;21,1;12,4;95;94;95;330;1,4;,3;
2024-02-04;0800;0;1011,1;1011,662574;1011,2;1010,9;0;23;21,8;21,1;22;21,7;21,2;21;12,4;96;95;96;44;1,6;1;
2024-02-04;0900;0;1011,7;1012,262145;1011,7;1011,1;1,453;22;22,2;21,4;22,2;21,7;21,4;20,9;12,4;96;95;95;23;2,8;1,3;
2024-02-04;1000;0;1012,5;1013,058429;1012,5;1011,7;277,949;23;24,4;22,8;24,4;22,1;22,8;21,1;13;95;91;91;61;2,6;,5;
2024-02-04;1100;0;1012,9;1013,452153;1012,9;1012,5;972,463;26;27,9;22,7;28,1;24,5;23,5;22,5;13,4;91;73;73;315;3,1;,8;
2024-02-04;1200;0;1013,2;1013,749396;1013,2;1012,9;1777,199;29;29,5;21,9;29,5;27,8;23,2;21,8;14,2;75;63;64;336;4,4;2,1;
2024-02-04;1300;0;1013,2;1013,745788;1013,3;1013,2;2490,691;32;31,5;23,2;31,6;29,5;23,5;21,4;14,2;66;58;62;279;4,4;1,8;
2024-02-04;1400;0;1012,9;1013,444376;1013,2;1012,9;3078,291;33;32,2;22,3;32,4;30,8;23,2;21,1;14,2;61;54;56;285;6,2;2,5;
2024-02-04;1500;0;1012,3;1012,842277;1012,9;1012,3;3508,525;34;33,2;23,7;33,8;31,9;24,5;22;14,2;61;54;58;281;4,9;2,3;
2024-02-04;1600;0;1011,7;1012,242664;1012,3;1011,7;1683,787;35;32,8;23,7;33,9;32,3;24,5;22,5;14,2;62;54;59;293;5;1,3;
2024-02-04;1700;0;1011,4;1011,942681;1011,8;1011;1273,2;35;32,7;24,6;33,9;32,6;24,8;22,6;14,2;64;54;63;171;2,9;1,8;
2024-02-04;1800;0;1011,3;1011,844765;1011,7;1011,2;555,371;34;31,5;25,6;32,8;31,5;25,6;23,7;13,3;71;59;71;156;3,5;,6;
2024-02-04;1900;0;1010,8;1011,346109;1011,3;1010,5;499,088;33;30,6;23,8;31,5;30,6;25,6;23,8;13,5;74;67;67;148;5;2,6;
2024-02-04;2000;0;1010,6;1011,145642;1011,5;1010,4;618,994;32;30,8;24;30,8;30,2;24,5;23,1;13,6;70;64;67;134;5,2;1,9;
2024-02-04;2100;0;1012,3;1012,850728;1012,4;1010,6;275,178;32;28,5;20,3;30,8;28,5;24,5;20,3;13,1;73;60;61;294;5,9;2,8;
2024-02-04;2200;0;1012,5;1013,05507;1012,5;1012,1;48,452;29;26,2;21,9;28,5;25,7;21,9;19,1;12,5;78;60;77;212;6,5;3,9;
2024-02-04;2300;0;1013,9;1014,457328;1013,9;1012,2;,675;28;25,4;21,3;26,6;25,4;22,5;21,3;12,5;79;76;78;337;6,2;1,8;
2024-02-05;0000;0;1014,4;1014,957603;1014,5;1013,9;0;27;25,4;22,1;25,8;25,3;22,2;21,2;12,5;83;77;82;72;3,6;,7;
2024-02-05;0100;0;1014,7;1015,255349;1014,7;1014,2;,001;27;26,7;24,1;27;25,3;24,7;22,1;12,5;89;82;86;194;7,1;3,7;
2024-02-05;0200;,4;1014,7;1015,257954;1015,4;1014,6;0;26;25,3;23,7;26,7;24,5;24,3;22,6;12,5;91;86;91;148;10,2;2,7;
2024-02-05;0300;0;1014,7;1015,257954;1015,1;1014,7;0;26;25,3;23,9;25,6;25,1;24;23,6;12,5;93;90;92;155;5,4;1,9;
2024-02-05;0400;0;1014,6;1015,158461;1014,8;1014,5;0;26;25;23,8;25,3;25;24;23,8;12,5;94;92;93;61;4,1;1,3;
2024-02-05;0500;0;1014,3;1014,859046;1014,9;1014,3;0;26;24,6;23,6;25;24,6;23,8;23,4;12,5;94;93;94;130;2,3;,8;
2024-02-05;0600;0;1014,2;1014,759179;1014,3;1013,9;0;25;24,5;23,6;24,6;23,8;23,6;23;12,4;96;94;95;136;3,1;1,4;
2024-02-05;0700;0;1014,3;1014,859234;1014,4;1014,1;0;25;24,5;23,7;24,5;24;23,7;23,3;12,4;96;95;95;104;2,5;1,1;
2024-02-05;0800;0;1013,8;1014,359711;1014,3;1013,7;0;25;24,1;23,4;24,8;24;23,7;23,3;12,4;96;93;96;118;2,4;1,3;
2024-02-05;0900;0;1014,1;1014,660065;1014,1;1013,7;2,585;25;24;23,3;24,1;23,8;23,4;23,1;12,3;96;96;96;27;2,1;,4;
2024-02-05;1000;0;1014,7;1015,257394;1014,7;1014,1;209,387;25;25,6;23,9;25,6;24;24;23,3;13;96;91;91;120;3,1;1,4;
2024-02-05;1100;0;1015;1015,555884;1015,1;1014,7;859,061;27;26,5;23,7;26,6;25,6;24,2;23,6;13,4;91;84;85;64;2,9;1,3;
2024-02-05;1200;0;1015,4;1015,954991;1015,4;1015;1028,782;28;27,1;24,2;27,2;26,4;24,5;23,6;13,9;86;83;84;131;3,6;1,6;
2024-02-05;1300;0;1015,5;1016,053387;1015,6;1015,4;1933,1;29;28;24,3;28,5;27;25,1;23,9;14,2;86;78;81;146;6,5;4,4;
2024-02-05;1400;0;1015,6;1016,151609;1015,7;1015,5;2787,106;30;29;24,1;29,2;27,7;24,6;23,4;14,2;81;73;75;157;8,1;4,9;
2024-02-05;1500;0;1015,5;1016,052469;1015,7;1015,5;2847,337;31;28,5;22,9;29,5;28;24,6;22,9;14,2;78;70;72;150;8,1;5,6;
2024-02-05;1600;0;1015,4;1015,949499;1015,6;1015,4;3166,506;31;30,1;22,8;30,2;28,4;23,7;22,2;14,3;72;65;65;151;8,4;4,1;
2024-02-05;1700;0;1015,1;1015,649156;1015,5;1015,1;3538,837;32;30,2;23,4;30,4;29;24,2;22,3;14,3;71;64;67;153;9,3;4,5;
2024-02-05;1800;0;1014,4;1014,949865;1015,2;1014,4;2742,094;32;29,6;23,1;30,3;29;24,1;22,6;14,3;72;66;68;151;7,5;4,7;
2024-02-05;1900;0;1014,4;1014,950593;1014,5;1014,3;2372,351;32;29,2;22,3;30,3;29;23,7;22,1;14,3;70;64;67;135;7,8;4,6;
2024-02-05;2000;0;1014,2;1014,751031;1014,5;1014,1;1185,469;31;28,9;23,1;29,2;28,5;23,5;22,2;14,3;74;67;71;128;7,2;4,3;
2024-02-05;2100;0;1014,4;1014,953339;1014,4;1014;1212,731;31;27,7;22,8;29;27,7;23,5;22,7;13,4;75;71;75;107;8,8;4,8;
2024-02-05;2200;0;1014,8;1015,356145;1014,9;1014,4;372,86;29;26,3;22,1;27,7;26,3;22,9;22,1;13,2;78;74;78;100;9,1;5,5;
2024-02-05;2300;0;1015,2;1015,757669;1015,3;1014,8;17,2;27;25,6;22;26,3;25,6;22,2;22;12,5;81;78;81;91;8,7;3,5;
2024-02-06;0000;0;1015,7;1016,259442;1015,7;1015,2;0;26;24,8;21,9;25,6;24,7;22,1;21,8;12,5;85;81;84;94;6,2;3,1;
2024-02-06;0100;0;1016;1016,560925;1016;1015,6;0;26;24,1;22;24,8;24,1;22,2;21,7;12,5;88;84;88;99;5,5;3;
2024-02-06;0200;0;1016,7;1017,261501;1016,7;1016;0;25;24;22,3;24,1;23,8;22,3;22;12,5;90;88;90;107;4,7;2;
2024-02-06;0300;0;1016,9;1017,460479;1017;1016,7;0;25;24,6;22;24,6;24;22,4;22;12,5;90;86;86;86;4,5;2,1;
2024-02-06;0400;0;1016,6;1017,160126;1016,9;1016,6;0;25;24,7;22,3;24,7;24,5;22,3;22;12,5;87;85;87;51;3,5;1,2;
2024-02-06;0500;0;1015,6;1016,160704;1016,6;1015,6;0;25;24,1;21,8;24,7;24;22,3;21,8;12,5;89;86;87;128;3,3;1,5;
2024-02-06;0600;0;1015,4;1015,961918;1015,6;1015,3;0;24;23,4;21,7;24,1;23,3;22;21,6;12,5;91;87;90;253;3,3;,9;
2024-02-06;0700;0;1015,1;1015,661752;1015,4;1015,1;0;24;23,4;21,7;23,4;22,4;21,8;20,9;12,5;93;90;91;131;3,4;2,2;
2024-02-06;0800;0;1015,4;1015,963248;1015,4;1015;0;23;22,7;21,6;23,4;22,7;22;21,6;12,4;94;90;94;61;4;,6;
2024-02-06;0900;0;1016,1;1016,663445;1016,1;1015,4;2,942;23;22,8;22;22,9;22,4;22;21,5;12,4;96;94;95;113;3;1,7;
2024-02-06;1000;0;1016,7;1017,261312;1016,7;1016,1;222,741;23;24,1;22,6;24,1;22,7;22,8;21,9;13;95;92;92;87;3,5;2,2;
2024-02-06;1100;0;1017;1017,558657;1017;1016,7;987,888;25;25,6;22,7;25,7;24,1;23,3;22,4;13,6;92;83;84;75;5,3;3,1;
2024-02-06;1200;0;1017;1017,556422;1017,1;1016,9;1648,433;27;26,8;22,1;27,1;25,3;22,9;21,8;14,2;85;75;75;82;6,1;3,8;
2024-02-06;1300;0;1016,9;1017,454702;1017;1016,9;1751,518;29;27,7;22,4;28,1;26,7;23;21,8;14,2;79;70;73;137;6;2,4;
2024-02-06;1400;0;1016,6;1017,151787;1016,9;1016,6;3324,553;30;29,2;23;29,5;27,6;23,6;22;14,2;74;67;69;152;6,1;3,6;
2024-02-06;1500;0;1016,2;1016,752118;1016,7;1016,2;3563,581;31;28,9;22,6;29,7;28,5;23,8;22,4;14,2;72;67;69;160;7,5;4,8;
2024-02-06;1600;0;1015,9;1016,45232;1016,3;1015,9;3137,577;31;28,7;22,6;29,8;28,4;23,9;22,4;14,3;72;67;70;144;9;4,9;
2024-02-06;1700;0;1015,6;1016,151974;1015,9;1015,5;2596,04;31;28,8;23;29,9;28,5;23,7;22,4;14,3;72;67;71;145;8,6;4,3;
2024-02-06;1800;0;1015;1015,551101;1015,6;1014,9;1923,694;31;29,1;23;29,5;28,4;23,5;22,4;14,3;72;68;70;140;9,5;4,9;
2024-02-06;1900;0;1014,7;1015,251851;1015;1014,6;1727,526;31;28,6;23;29,2;28,2;23,4;22,7;14,3;74;69;72;134;9,5;5;
2024-02-06;2000;0;1014,4;1014,953339;1014,8;1014,4;1479,665;30;27,7;22,4;28,9;27,7;23,3;22,4;14,3;74;70;73;117;8,7;4,9;
2024-02-06;2100;0;1014,2;1014,75452;1014,4;1014;866,531;29;27;22,5;28;27;23,1;22,2;13,5;77;73;76;100;9,4;4,6;
2024-02-06;2200;0;1014,5;1015,056539;1014,5;1014,2;264,919;28;26;22,4;27;25,9;22,7;22,3;13,2;81;76;81;96;8,7;3,8;
2024-02-06;2300;0;1014,9;1015,459001;1015;1014,5;13,539;27;24,8;22,3;26;24,8;22,4;22,2;12,5;86;80;86;95;9;3,8;
2024-02-07;0000;0;1015,3;1015,859597;1015,3;1014,8;0;26;24,6;22;25;24,6;22,4;21,9;12,5;86;83;85;85;7,8;3,3;
2024-02-07;0100;0;1016;1016,560925;1016,1;1015,3;0;25;24,1;21,9;24,6;24,1;22;21,8;12,5;87;85;87;84;8,5;4,1;
2024-02-07;0200;0;1015,8;1016,361004;1016,1;1015,8;0;25;24;21,7;24,3;23,9;21,9;21,7;12,5;88;86;87;78;7,7;3,9;
2024-02-07;0300;0;1015,3;1015,861484;1015,8;1015,3;0;25;23,6;21,6;24;23,6;21,7;21,5;12,5;89;87;89;77;8,6;2,9;
2024-02-07;0400;0;1014,3;1014,861309;1015,3;1014,3;0;24;23,4;21,4;23,6;23,3;21,7;21,4;12,5;90;88;89;49;6,6;1,9;
2024-02-07;0500;0;1013,2;1013,761647;1014,3;1013,1;0;24;22,9;21,2;23,4;22,9;21,5;21,2;12,5;90;89;90;88;5;1,2;
2024-02-07;0600;0;1013,2;1013,761458;1013,3;1012,9;0;24;23;21,2;23,2;22,8;21,4;21,1;12,5;91;89;90;87;7,1;3,5;
2024-02-07;0700;0;1013,4;1013,961189;1013,6;1013,2;0;23;23,2;21,2;23,2;22,7;21,2;21;12,4;91;88;89;84;5,2;2,8;
2024-02-07;0800;0;1013,1;1013,660834;1013,4;1013,1;0;24;23,3;21,2;23,5;23,2;21,3;21;12,4;89;87;88;80;6,8;2,4;
2024-02-07;0900;0;1013,7;1014,261735;1013,7;1013,1;,94;23;23;21,1;23,3;22,8;21,3;20,9;12,4;90;88;89;70;4,3;1,9;
2024-02-07;1000;0;1013,9;1014,459766;1013,9;1013,6;236,668;24;24,1;21,6;24,1;23;21,7;21,1;13;89;85;86;55;4,8;1,4;
2024-02-07;1100;0;1013,7;1014,256658;1013,9;1013,7;942,38;25;25,7;22,4;25,7;24,1;22,4;21,6;13,5;86;82;82;67;5,4;2,9;
2024-02-07;1200;0;1013,7;1014,253509;1013,9;1013,6;1830,826;27;27,4;22,7;27,4;25,7;22,9;22,1;14,2;82;75;76;63;5,4;1,9;
2024-02-07;1300;0;1013,7;1014,252222;1013,7;1013,5;2324,925;30;28,1;22,5;29;27,4;23,4;22,1;14,2;76;68;71;82;4;1,6;
2024-02-07;1400;0;1013,3;1013,849269;1013,7;1013,3;1980,676;31;29,6;22,9;30,1;27,9;23,3;21,6;14,2;73;63;67;147;3,3;,9;
2024-02-07;1500;0;1012,6;1013,147262;1013,3;1012,6;3001,186;32;30,5;22;30,8;29,2;24,4;21,9;14,2;70;60;60;39;4,9;2;
2024-02-07;1600;0;1011,9;1012,445984;1012,7;1011,9;3216,177;33;31;23,6;31,5;30,2;24,2;21,9;14,2;68;58;65;240;5,6;3,3;
2024-02-07;1700;0;1011,6;1012,145643;1012;1011,6;3656,682;33;31,1;23,9;31,6;30,3;24,5;23,2;14,2;68;63;66;194;8,5;5,2;
2024-02-07;1800;0;1011,5;1012,046487;1011,8;1011,4;3272,636;33;30,6;23,8;31,6;30,4;24,6;23;14,2;68;62;67;151;8,3;5,2;
2024-02-07;1900;0;1011,2;1011,747407;1011,5;1010,8;2574,271;33;30;24;31;29,5;24,3;23,2;14,2;72;66;70;124;8,9;4,4;
2024-02-07;2000;0;1010,6;1011,149257;1011,3;1010,6;2131,891;32;28,8;23,4;30,2;28,6;24,3;23,3;14,2;75;69;73;104;10,2;5,1;
2024-02-07;2100;0;1010,9;1011,451429;1010,9;1010,5;1207,634;31;27,7;22,9;28,8;27,7;23,6;22,9;13,4;77;72;75;92;8,6;4,2;
2024-02-07;2200;0;1011;1011,554619;1011,1;1010,9;390,6;29;26;22,5;27,7;26;23;22,4;13;81;75;81;81;8,4;3,7;
2024-02-07;2300;0;1011,4;1011,957073;1011,5;1010,9;12,759;27;24,8;22;26;24,8;22,4;21,9;12,5;84;81;84;74;8,8;4;
2024-02-08;0000;0;1012,6;1013,157922;1012,6;1011,4;0;26;24,7;22,1;24,9;24,6;22,1;21,9;12,5;86;84;86;76;7,4;3,6;
2024-02-08;0100;0;1013,3;1013,858307;1013,3;1012,6;0;26;24,7;22,2;24,8;24,6;22,2;22,1;12,5;86;86;86;76;6,9;3,3;
2024-02-08;0200;0;1013,1;1013,658197;1013,6;1013,1;0;26;24,7;22,3;24,7;24,6;22,3;22,2;12,5;87;86;87;91;6,6;2,4;
2024-02-08;0300;0;1012,7;1013,257977;1013,1;1012,7;0;26;24,7;22,3;24,8;24,6;22,4;22,2;12,5;87;86;87;62;5,5;2,1;
2024-02-08;0400;0;1011,8;1012,358795;1012,7;1011,6;0;25;24;22,3;24,7;23,9;22,4;22,2;12,5;90;87;90;64;4,6;1,7;
2024-02-08;0500;0;1011,6;1012,159626;1011,9;1011,6;0;24;23,5;22,3;24;23,3;22,3;22;12,5;93;90;93;82;3,5;,7;
2024-02-08;0600;0;1011,8;1012,358795;1012;1011,7;,051;24;24;22,5;24;23,5;22,6;22,3;12,5;93;91;91;87;1,8;,7;
2024-02-08;0700;0;1010,8;1011,358242;1011,8;1010,8;,019;25;24;22,5;24;24;22,6;22,4;12,4;92;91;92;46;3,2;1,2;
